ID,Label,Workclass,Education,Marital-status,Occupation,Relationship,Race,Sex,Native-country
CLI1568,>50K,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,Canada
CLI1569,<=50K,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
CLI1570,<=50K,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
CLI1571,<=50K,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1572,<=50K,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
CLI1573,<=50K,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI1574,<=50K,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,Poland
CLI1575,<=50K,Private,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,United-States
CLI1576,<=50K,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,United-States
CLI1577,>50K,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States
CLI1578,<=50K,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,United-States
CLI1579,>50K,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
CLI1580,>50K,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1581,<=50K,?,Some-college,Married-spouse-absent,?,Not-in-family,White,Male,United-States
CLI1582,<=50K,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States
CLI1583,<=50K,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
CLI1584,<=50K,Federal-gov,HS-grad,Widowed,Other-service,Unmarried,White,Male,United-States
CLI1585,<=50K,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States
CLI1586,<=50K,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
CLI1587,<=50K,?,11th,Never-married,?,Not-in-family,White,Female,United-States
CLI1588,<=50K,?,Some-college,Widowed,?,Not-in-family,Black,Female,United-States
CLI1589,>50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
CLI1590,<=50K,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
CLI1591,>50K,?,HS-grad,Divorced,?,Not-in-family,White,Male,United-States
CLI1592,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,United-States
CLI1593,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1594,<=50K,Private,Assoc-voc,Separated,Prof-specialty,Not-in-family,White,Male,United-States
CLI1595,<=50K,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI1596,<=50K,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States
CLI1597,<=50K,Federal-gov,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States
CLI1598,<=50K,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1599,<=50K,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1600,<=50K,Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,Black,Female,United-States
CLI1601,>50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1602,<=50K,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,United-States
CLI1603,>50K,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Taiwan
CLI1604,<=50K,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
CLI1605,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,China
CLI1606,>50K,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,China
CLI1607,<=50K,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,Cuba
CLI1608,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1609,<=50K,Private,Bachelors,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,Vietnam
CLI1610,<=50K,Private,10th,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States
CLI1611,<=50K,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
CLI1612,<=50K,Private,10th,Never-married,Adm-clerical,Own-child,White,Female,United-States
CLI1613,<=50K,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
CLI1614,<=50K,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
CLI1615,>50K,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
CLI1616,>50K,Local-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1617,>50K,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI1618,<=50K,Private,10th,Widowed,Adm-clerical,Unmarried,White,Female,United-States
CLI1619,<=50K,Private,10th,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,United-States
CLI1620,<=50K,Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,United-States
CLI1621,>50K,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,?
CLI1622,<=50K,Private,HS-grad,Divorced,Sales,Own-child,White,Female,United-States
CLI1623,<=50K,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
CLI1624,<=50K,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico
CLI1625,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI1626,<=50K,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI1627,<=50K,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,?
CLI1628,<=50K,Private,11th,Never-married,Sales,Own-child,Black,Female,United-States
CLI1629,<=50K,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI1630,>50K,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States
CLI1631,>50K,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
CLI1632,<=50K,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States
CLI1633,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1634,>50K,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1635,<=50K,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI1636,>50K,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1637,<=50K,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI1638,<=50K,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
CLI1639,<=50K,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI1640,<=50K,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI1641,<=50K,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI1642,<=50K,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
CLI1643,<=50K,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States
CLI1644,<=50K,Private,1st-4th,Never-married,Other-service,Other-relative,Other,Female,El-Salvador
CLI1645,<=50K,Private,10th,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,United-States
CLI1646,<=50K,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Japan
CLI1647,>50K,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,Cuba
CLI1648,<=50K,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1649,>50K,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States
CLI1650,<=50K,Self-emp-not-inc,Some-college,Divorced,Transport-moving,Not-in-family,White,Female,United-States
CLI1651,<=50K,Self-emp-inc,9th,Married-civ-spouse,Sales,Wife,White,Female,Dominican-Republic
CLI1652,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI1653,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1654,<=50K,Private,Some-college,Divorced,Exec-managerial,Other-relative,White,Male,United-States
CLI1655,<=50K,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI1656,<=50K,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States
CLI1657,<=50K,?,HS-grad,Married-civ-spouse,?,Own-child,White,Female,United-States
CLI1658,<=50K,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,Own-child,White,Female,Poland
CLI1659,<=50K,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1660,<=50K,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,United-States
CLI1661,<=50K,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States
CLI1662,<=50K,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,United-States
CLI1663,<=50K,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States
CLI1664,>50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI1665,<=50K,Private,Bachelors,Married-spouse-absent,Other-service,Other-relative,Black,Female,Haiti
CLI1666,>50K,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
CLI1667,<=50K,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1668,<=50K,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,Peru
CLI1669,<=50K,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,United-States
CLI1670,<=50K,Private,11th,Never-married,Sales,Own-child,White,Female,United-States
CLI1671,<=50K,Self-emp-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
CLI1672,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
CLI1673,<=50K,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
CLI1674,>50K,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,?
CLI1675,>50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI1676,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1677,<=50K,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States
CLI1678,>50K,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States
CLI1679,<=50K,Private,HS-grad,Separated,Sales,Unmarried,Black,Female,United-States
CLI1680,<=50K,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,United-States
CLI1681,<=50K,Private,HS-grad,Divorced,Other-service,Other-relative,White,Female,United-States
CLI1682,<=50K,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,Puerto-Rico
CLI1683,<=50K,Private,11th,Widowed,Other-service,Unmarried,White,Female,United-States
CLI1684,<=50K,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
CLI1685,<=50K,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
CLI1686,<=50K,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Black,Female,United-States
CLI1687,<=50K,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,United-States
CLI1688,<=50K,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States
CLI1689,<=50K,?,Some-college,Never-married,?,Own-child,White,Female,United-States
CLI1690,>50K,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States
CLI1691,<=50K,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States
CLI1692,<=50K,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
CLI1693,>50K,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI1694,<=50K,State-gov,Masters,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States
CLI1695,<=50K,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI1696,<=50K,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1697,<=50K,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1698,<=50K,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI1699,<=50K,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States
CLI1700,<=50K,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States
CLI1701,<=50K,Self-emp-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1702,<=50K,?,Bachelors,Widowed,?,Not-in-family,White,Female,United-States
CLI1703,<=50K,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1704,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1705,<=50K,Private,Assoc-acdm,Divorced,Other-service,Not-in-family,White,Male,United-States
CLI1706,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
CLI1707,<=50K,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI1708,>50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,?
CLI1709,>50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1710,>50K,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI1711,<=50K,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States
CLI1712,<=50K,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
CLI1713,<=50K,?,HS-grad,Never-married,?,Not-in-family,White,Female,United-States
CLI1714,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1715,>50K,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico
CLI1716,<=50K,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States
CLI1717,<=50K,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States
CLI1718,<=50K,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
CLI1719,<=50K,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States
CLI1720,<=50K,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,United-States
CLI1721,<=50K,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
CLI1722,<=50K,State-gov,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI1723,<=50K,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States
CLI1724,<=50K,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,United-States
CLI1725,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1726,<=50K,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1727,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States
CLI1728,<=50K,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States
CLI1729,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI1730,>50K,State-gov,12th,Married-civ-spouse,Tech-support,Wife,White,Female,United-States
CLI1731,<=50K,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States
CLI1732,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
CLI1733,<=50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,?
CLI1734,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI1735,<=50K,Private,10th,Separated,Other-service,Not-in-family,Black,Female,United-States
CLI1736,<=50K,Private,11th,Never-married,Other-service,Own-child,White,Female,United-States
CLI1737,<=50K,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI1738,<=50K,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico
CLI1739,<=50K,?,Some-college,Never-married,?,Own-child,White,Male,United-States
CLI1740,<=50K,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Female,United-States
CLI1741,<=50K,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States
CLI1742,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Trinadad&Tobago
CLI1743,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI1744,>50K,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI1745,<=50K,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1746,<=50K,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI1747,<=50K,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
CLI1748,<=50K,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,United-States
CLI1749,<=50K,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States
CLI1750,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
CLI1751,>50K,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
